"","Planner Group code","Satindex"
"12121","81A",3.71428571428571
"12122","411",5
"12123","422",5
"12124","41B",5
"12125","84B",1.71428571428571
"12126","322",5
"12127","322",4
"12128","432",4.71428571428571
"12129","612",4
"12130","631",5
"12131","652",5
"12132","852",4
"12133","31B",5
"12134","422",3
"12135","431",3
"12136","431",5
"12137","432",5
"12138","622",4.28571428571429
"12139","631",5
"12140","631",5
"12141","631",1.71428571428571
"12142","631",5
"12143","812",5
"12144","812",2.71428571428571
"12145","812",3
"12146","43A",5
"12147","85A",5
"12148","642",5
"12149","312",4
"12150","432",3
"12151","442",5
"12152","631",2.42857142857143
"12153","812",5
"12154","81A",5
"12155","831",2.42857142857143
"12156","31B",5
"12157","43A",3.71428571428571
"12158","882",5
"12159","312",4.14285714285714
"12160","421",4.42857142857143
"12161","432",3
"12162","47B",4
"12163","622",5
"12164","631",3.57142857142857
"12165","631",4.42857142857143
"12166","632",4
"12167","652",5
"12168","81B",5
"12169","84B",5
"12170","352",2.28571428571429
"12171","85B",5
"12172","85B",5
"12173","882",2.28571428571429
"12174","421",5
"12175","431",4
"12176","442",3.71428571428571
"12177","611",4
"12178","612",5
"12179","61A",5
"12180","622",5
"12181","632",5
"12182","631",3.42857142857143
"12183","652",3.42857142857143
"12184","651",5
"12185","84A",4
"12186","31B",5
"12187","43A",3
"12188","85B",5
"12189","312",3.57142857142857
"12190","41A",2.71428571428571
"12191","422",5
"12192","432",4.28571428571429
"12193","431",4.57142857142857
"12194","622",3.85714285714286
"12195","651",5
"12196","812",4
"12197","832",4.85714285714286
"12198","851",5
"12199","85B",3.28571428571429
"12200","312",4
"12201","422",3.57142857142857
"12202","431",4.14285714285714
"12203","432",4
"12204","432",3.14285714285714
"12205","441",5
"12206","651",5
"12207","62A",5
"12208","82A",5
"12209","85B",4.28571428571429
"12210","312",5
"12211","411",5
"12212","441",4.28571428571429
"12213","442",5
"12214","612",5
"12215","612",4
"12216","622",4
"12217","631",3.57142857142857
"12218","632",3
"12219","632",5
"12220","832",4
"12221","31B",5
"12222","43A",4
"12223","43B",5
"12224","61A",4
"12225","61A",5
"12226","61A",4
"12227","84K",5
"12228","85A",5
"12229","312",5
"12230","352",5
"12231","431",2.71428571428571
"12232","431",5
"12233","611",3.57142857142857
"12234","611",4
"12235","612",4
"12236","622",2.71428571428571
"12237","632",3.71428571428571
"12238","642",5
"12239","43A",2.71428571428571
"12240","43B",4
"12241","62A",5
"12242","84A",5
"12243","411",5
"12244","422",4
"12245","422",5
"12246","432",5
"12247","612",5
"12248","612",3.14285714285714
"12249","642",4
"12250","651",5
"12251","651",4
"12252","851",4
"12253","882",3
"12254","31B",5
"12255","42A",5
"12256","43A",5
"12257","43A",5
"12258","43A",4
"12259","43B",5
"12260","62A",5
"12261","62A",1.85714285714286
"12262","85B",2.85714285714286
"12263","85B",5
"12264","612",5
"12265","621",2.85714285714286
"12266","622",1.85714285714286
"12267","622",4
"12268","631",5
"12269","631",5
"12270","632",2.71428571428571
"12271","651",5
"12272","651",3
"12273","812",5
"12274","882",3.42857142857143
"12275","46B",5
"12276","622",5
"12277","631",3.71428571428571
"12278","631",3.57142857142857
"12279","882",3.42857142857143
"12280","62A",3.85714285714286
"12281","62A",2.28571428571429
"12282","411",5
"12283","422",3.57142857142857
"12284","432",4
"12285","442",4.28571428571429
"12286","611",2.71428571428571
"12287","612",5
"12288","621",5
"12289","622",4
"12290","821",5
"12291","852",5
"12292","43A",4.28571428571429
"12293","61A",4
"12294","312",4.28571428571429
"12295","611",5
"12296","61A",3
"12297","62A",5
"12298","62A",5
"12299","651",5
"12300","831",5
"12301","84K",3.42857142857143
"12302","84K",5
"12303","322",3.71428571428571
"12304","431",1.71428571428571
"12305","442",4
"12306","46A",5
"12307","612",3.42857142857143
"12308","622",4
"12309","622",3.14285714285714
"12310","631",4.85714285714286
"12311","831",5
"12312","831",4.85714285714286
"12313","831",5
"12314","31B",5
"12315","352",4
"12316","85B",3.71428571428571
"12317","85B",3.42857142857143
"12318","642",3.28571428571429
"12319","642",5
"12320","641",3.57142857142857
"12321","322",3.57142857142857
"12322","422",4.85714285714286
"12323","432",4.57142857142857
"12324","612",3.14285714285714
"12325","611",5
"12326","61A",3.28571428571429
"12327","622",4
"12328","631",3.14285714285714
"12329","632",5
"12330","652",3.28571428571429
"12331","812",5
"12332","842",2.42857142857143
"12333","84B",5
"12334","84K",5
"12335","611",5
"12336","611",3
"12337","622",3.57142857142857
"12338","622",3.14285714285714
"12339","651",5
"12340","81B",5
"12341","831",5
"12342","642",5
"12343","312",5
"12344","322",2.71428571428571
"12345","322",3
"12346","431",5
"12347","432",5
"12348","441",3.85714285714286
"12349","611",4
"12350","61A",4.42857142857143
"12351","622",4.85714285714286
"12352","622",4
"12353","652",4.14285714285714
"12354","43A",5
"12355","43A",3.42857142857143
"12356","882",5
"12357","84K",5
"12358","422",4.14285714285714
"12359","431",5
"12360","612",5
"12361","631",5
"12362","652",3.71428571428571
"12363","812",5
"12364","822",5
"12365","822",5
"12366","842",4
"12367","84A",4.85714285714286
"12368","852",3
"12369","43A",4.71428571428571
"12370","43A",5
"12371","352",5
"12372","85B",5
"12373","85B",3.71428571428571
"12374","84K",5
"12375","322",5
"12376","41A",2.71428571428571
"12377","432",3
"12378","432",2.71428571428571
"12379","442",4
"12380","442",5
"12381","611",4
"12382","61A",4.28571428571429
"12383","632",3.28571428571429
"12384","651",4
"12385","812",3
"12386","821",5
"12387","852",5
"12388","852",4.28571428571429
"12389","642",5
"12390","41B",5
"12391","431",5
"12392","441",4
"12393","442",4
"12394","611",3
"12395","612",5
"12396","62A",4
"12397","631",2.85714285714286
"12398","652",5
"12399","81B",2.85714285714286
"12400","84B",4
"12401","42B",5
"12402","43B",4
"12403","85B",4
"12404","882",3.57142857142857
"12405","431",3.57142857142857
"12406","432",5
"12407","432",3.57142857142857
"12408","442",2.71428571428571
"12409","611",3.14285714285714
"12410","611",4
"12411","652",4.28571428571429
"12412","652",3.14285714285714
"12413","822",2.14285714285714
"12414","43A",2.85714285714286
"12415","881",5
"12416","422",4
"12417","432",5
"12418","61A",5
"12419","62A",5
"12420","62A",3.57142857142857
"12421","632",4
"12422","652",4
"12423","651",2.71428571428571
"12424","812",4
"12425","822",5
"12426","822",5
"12427","82A",2.14285714285714
"12428","832",2.42857142857143
"12429","43B",4
"12430","43A",5
"12431","352",5
"12432","84K",4.85714285714286
"12433","81B",5
"12434","312",3
"12435","322",5
"12436","41A",2.85714285714286
"12437","441",2.57142857142857
"12438","442",2.85714285714286
"12439","612",5
"12440","61A",4
"12441","621",4
"12442","631",5
"12443","631",4.71428571428571
"12444","651",4
"12445","652",2.85714285714286
"12446","842",1.85714285714286
"12447","85B",4
"12448","322",2.14285714285714
"12449","422",5
"12450","431",4
"12451","432",5
"12452","432",4
"12453","441",4.85714285714286
"12454","612",3
"12455","621",4
"12456","622",4
"12457","631",2.42857142857143
"12458","632",3
"12459","832",4
"12460","842",2.85714285714286
"12461","882",5
"12462","42B",5
"12463","43A",2.57142857142857
"12464","43A",4.71428571428571
"12465","84B",2.85714285714286
"12466","312",4
"12467","352",4.42857142857143
"12468","411",NA
"12469","422",3
"12470","431",4
"12471","431",5
"12472","432",4.28571428571429
"12473","472",3
"12474","612",3.42857142857143
"12475","612",5
"12476","612",5
"12477","631",5
"12478","821",4
"12479","821",4
"12480","851",4
"12481","882",4.71428571428571
"12482","42A",5
"12483","43A",3.28571428571429
"12484","61A",4
"12485","62A",4
"12486","412",5
"12487","431",4.71428571428571
"12488","442",4.28571428571429
"12489","612",4
"12490","612",5
"12491","621",4
"12492","622",4
"12493","631",4
"12494","31A",5
"12495","84K",4
"12496","312",4
"12497","322",4
"12498","431",4.57142857142857
"12499","432",4
"12500","442",5
"12501","612",4
"12502","621",3.85714285714286
"12503","622",3.57142857142857
"12504","651",4
"12505","652",5
"12506","832",3
"12507","62A",4
"12508","84A",3.85714285714286
"12509","84K",3.85714285714286
"12510","85B",3.71428571428571
"12511","322",4.28571428571429
"12512","322",4
"12513","431",5
"12514","432",4
"12515","622",3.71428571428571
"12516","631",4.71428571428571
"12517","651",4.14285714285714
"12518","852",5
"12519","31B",3.42857142857143
"12520","41A",4
"12521","62A",5
"12522","352",5
"12523","432",3.85714285714286
"12524","432",4.71428571428571
"12525","442",4.28571428571429
"12526","832",4
"12527","41A",4
"12528","43B",5
"12529","422",3
"12530","431",4
"12531","442",4
"12532","812",5
"12533","822",5
"12534","832",5
"12535","43B",5
"12536","85A",4
"12537","43A",4
"12538","621",4
"12539","812",4
"12540","812",5
"12541","842",4.14285714285714
"12542","46A",4.14285714285714
"12543","81B",5
"12544","84K",3.57142857142857
"12545","84K",4
"12546","84K",4
"12547","322",3.57142857142857
"12548","431",4
"12549","431",3.14285714285714
"12550","611",3.57142857142857
"12551","611",3.14285714285714
"12552","612",5
"12553","632",4
"12554","651",4
"12555","651",4.85714285714286
"12556","882",4
"12557","47B",3.42857142857143
"12558","62A",3.42857142857143
"12559","84K",5
"12560","85A",3.85714285714286
"12561","85B",4
"12562","411",5
"12563","422",4.85714285714286
"12564","622",4.28571428571429
"12565","41B",3.42857142857143
"12566","46B",5
"12567","84K",5
"12568","352",3.14285714285714
"12569","432",4
"12570","612",5
"12571","631",3.85714285714286
"12572","631",4.85714285714286
"12573","632",3.14285714285714
"12574","651",5
"12575","832",3.14285714285714
"12576","881",3.42857142857143
"12577","31B",2.28571428571429
"12578","62A",5
"12579","84K",4
"12580","84K",3.71428571428571
"12581","312",1.71428571428571
"12582","432",5
"12583","432",5
"12584","622",4
"12585","622",5
"12586","631",4.71428571428571
"12587","652",5
"12588","652",5
"12589","831",5
"12590","81B",3.42857142857143
"12591","84A",5
"12592","84K",5
"12593","85B",5
"12594","352",4
"12595","422",4
"12596","432",5
"12597","441",3.42857142857143
"12598","622",4.14285714285714
"12599","622",3.57142857142857
"12600","631",4
"12601","632",5
"12602","642",3.14285714285714
"12603","821",5
"12604","821",5
"12605","41A",3.57142857142857
"12606","61A",4
"12607","61A",4
"12608","84B",4
"12609","312",4
"12610","432",4
"12611","442",5
"12612","611",2
"12613","621",4
"12614","621",5
"12615","631",5
"12616","642",4
"12617","651",4
"12618","812",4
"12619","812",4.14285714285714
"12620","831",5
"12621","851",4
"12622","43A",4
"12623","61A",5
"12624","81B",4
"12625","84K",5
"12626","411",4.57142857142857
"12627","421",4
"12628","421",5
"12629","422",3
"12630","431",4
"12631","432",5
"12632","432",5
"12633","622",4
"12634","622",3.85714285714286
"12635","652",5
"12636","812",4
"12637","821",4
"12638","832",4
"12639","842",4
"12640","882",3
"12641","41B",4
"12642","41B",4
"12643","62A",4
"12644","62A",5
"12645","84K",4
"12646","84K",3.57142857142857
"12647","322",5
"12648","611",3.57142857142857
"12649","612",5
"12650","622",2.42857142857143
"12651","631",3.85714285714286
"12652","652",4
"12653","652",4
"12654","812",3.85714285714286
"12655","84K",5
"12656","85A",5
"12657","312",5
"12658","352",4
"12659","432",5
"12660","432",3.71428571428571
"12661","612",4
"12662","651",4
"12663","812",3
"12664","43A",4
"12665","47B",3
"12666","84K",4
"12667","85B",4
"12668","352",5
"12669","432",4
"12670","432",5
"12671","622",4
"12672","632",4.14285714285714
"12673","632",5
"12674","642",5
"12675","812",5
"12676","812",5
"12677","41A",4
"12678","43B",5
"12679","61A",5
"12680","312",2.57142857142857
"12681","421",5
"12682","431",4
"12683","432",5
"12684","442",3.28571428571429
"12685","611",4
"12686","612",5
"12687","622",5
"12688","642",5
"12689","812",5
"12690","852",4
"12691","61A",2.71428571428571
"12692","61A",5
"12693","82B",5
"12694","84K",5
"12695","312",5
"12696","441",5
"12697","631",4
"12698","631",4
"12699","631",1
"12700","642",5
"12701","812",5
"12702","822",2.14285714285714
"12703","842",4
"12704","882",5
"12705","31A",5
"12706","41A",5
"12707","43B",4
"12708","47B",4
"12709","81B",2.42857142857143
"12710","84K",4.14285714285714
"12711","85A",5
"12712","412",4.28571428571429
"12713","422",5
"12714","422",4
"12715","441",2.71428571428571
"12716","442",3.28571428571429
"12717","472",4.85714285714286
"12718","631",3
"12719","652",4.71428571428571
"12720","882",5
"12721","42B",4.14285714285714
"12722","43B",2.28571428571429
"12723","61A",3.42857142857143
"12724","84K",4
"12725","352",5
"12726","611",3.85714285714286
"12727","621",3
"12728","41A",4
"12729","43A",4
"12730","43A",4
"12731","61A",3.42857142857143
"12732","61A",4
"12733","82A",3.14285714285714
"12734","322",3.85714285714286
"12735","432",5
"12736","432",3.57142857142857
"12737","612",4
"12738","622",4
"12739","631",3.14285714285714
"12740","632",3.14285714285714
"12741","822",3.14285714285714
"12742","61A",5
"12743","62A",5
"12744","81B",5
"12745","61A",5
"12746","651",4
"12747","41A",3.57142857142857
"12748","62A",3.71428571428571
"12749","631",4
"12750","651",5
"12751","651",3.14285714285714
"12752","651",3.14285714285714
"12753","651",5
"12754","31A",4.14285714285714
"12755","41B",4.28571428571429
"12756","422",5
"12757","611",5
"12758","612",5
"12759","62A",4
"12760","652",5
"12761","652",3
"12762","652",5
"12763","652",3.42857142857143
"12764","81A",2.85714285714286
"12765","84B",5
"12766","852",2.71428571428571
"12767","31B",3.57142857142857
"12768","43A",4
"12769","352",4
"12770","882",3
"12771","432",5
"12772","611",2.85714285714286
"12773","611",4
"12774","632",4
"12775","812",4
"12776","832",3.57142857142857
"12777","31B",5
"12778","31B",3.14285714285714
"12779","84K",5
"12780","411",4.71428571428571
"12781","431",5
"12782","431",5
"12783","622",4
"12784","622",2.85714285714286
"12785","81B",4
"12786","832",2.71428571428571
"12787","831",5
"12788","352",3.42857142857143
"12789","352",4.71428571428571
"12790","411",4
"12791","432",4.85714285714286
"12792","441",3.14285714285714
"12793","441",3.85714285714286
"12794","612",3
"12795","612",4
"12796","61B",4
"12797","621",4
"12798","632",4
"12799","632",3
"12800","812",5
"12801","852",5
"12802","43B",4
"12803","422",4
"12804","441",3.57142857142857
"12805","612",3
"12806","622",5
"12807","622",5
"12808","642",2.85714285714286
"12809","812",5
"12810","812",3
"12811","43B",2.85714285714286
"12812","46B",4
"12813","62A",4
"12814","81A",4
"12815","84K",4
"12816","322",3.57142857142857
"12817","352",1.57142857142857
"12818","421",3.42857142857143
"12819","422",5
"12820","422",4
"12821","622",4.14285714285714
"12822","632",3.71428571428571
"12823","652",4
"12824","812",5
"12825","852",4
"12826","882",5
"12827","43A",4.57142857142857
"12828","43A",3.42857142857143
"12829","611",4
"12830","612",5
"12831","631",3.57142857142857
"12832","631",5
"12833","631",2.71428571428571
"12834","632",4.57142857142857
"12835","652",5
"12836","851",4.57142857142857
"12837","851",4.28571428571429
"12838","85A",4
"12839","85B",3.85714285714286
"12840","312",4.42857142857143
"12841","312",4.57142857142857
"12842","312",5
"12843","352",5
"12844","422",5
"12845","422",3.14285714285714
"12846","432",2.28571428571429
"12847","472",5
"12848","612",5
"12849","612",3.85714285714286
"12850","631",5
"12851","631",5
"12852","632",5
"12853","842",5
"12854","43A",3.42857142857143
"12855","61A",5
"12856","421",5
"12857","431",4
"12858","441",5
"12859","612",3.57142857142857
"12860","632",5
"12861","812",5
"12862","852",5
"12863","882",4.28571428571429
"12864","43A",5
"12865","43A",3.57142857142857
"12866","61A",4
"12867","84K",5
"12868","84K",5
"12869","352",3
"12870","432",4.42857142857143
"12871","441",2.71428571428571
"12872","612",4
"12873","612",5
"12874","632",4.14285714285714
"12875","832",5
"12876","61A",4
"12877","62A",2.14285714285714
"12878","352",4.28571428571429
"12879","431",4
"12880","621",4.85714285714286
"12881","641",1
"12882","812",5
"12883","832",4
"12884","832",5
"12885","842",5
"12886","852",4
"12887","41A",5
"12888","43A",5
"12889","62A",3.42857142857143
"12890","84B",5
"12891","84B",5
"12892","312",3.42857142857143
"12893","312",3.28571428571429
"12894","352",4
"12895","432",2.42857142857143
"12896","611",3
"12897","622",5
"12898","632",3
"12899","651",5
"12900","652",4.42857142857143
"12901","882",3.42857142857143
"12902","31B",5
"12903","47B",3.57142857142857
"12904","47B",3.14285714285714
"12905","62A",2.42857142857143
"12906","62A",5
"12907","84K",5
"12908","352",4
"12909","412",5
"12910","431",2.42857142857143
"12911","442",4
"12912","611",4
"12913","611",5
"12914","631",3.14285714285714
"12915","631",3
"12916","631",4
